,ID,rownum,colnum,LAT,LON,PM25,SO2,NOx,VOCs,CO,NH3,BC,OC,PMC
163,163.0,2.0,23.0,35.723304835059395,114.7259539257656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,164.0,2.0,24.0,35.71258267178839,114.82666392367213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,165.0,2.0,25.0,35.70177553800063,114.9273463590518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,166.0,2.0,26.0,35.69088346956442,115.0280010257836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,167.0,2.0,27.0,35.67990650262527,115.12862771810006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,168.0,2.0,28.0,35.66884467360599,115.2292262305896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,169.0,2.0,29.0,35.65769801920618,115.32979635819876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170.0,2.0,30.0,35.64646657640215,115.43033789623456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,171.0,2.0,31.0,35.63515038244659,115.53085064036674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,172.0,2.0,32.0,35.62374947486855,115.63133438663003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,173.0,2.0,33.0,35.61226389147291,115.73178893142648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174.0,2.0,34.0,35.60069367034031,115.83221407152767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175.0,2.0,35.0,35.589038849827,115.93260960407694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,176.0,2.0,36.0,35.577299468564334,116.03297532659168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,177.0,2.0,37.0,35.565475565458776,116.13331103696544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,178.0,2.0,38.0,35.553567179691576,116.23361653347025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,179.0,2.0,39.0,35.54157435071851,116.33389161475876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180.0,2.0,40.0,35.52949711826959,116.4341360798664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,181.0,2.0,41.0,35.51733552234891,116.53434972821364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,182.0,2.0,42.0,35.50508960323436,116.63453235960807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183.0,2.0,43.0,35.49275940147734,116.73468377424658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,184.0,2.0,44.0,35.48034495790258,116.83480377271748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185.0,2.0,45.0,35.467846313607794,116.93489215600263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,186.0,2.0,46.0,35.45526350996353,117.03494872547961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187.0,2.0,47.0,35.44259658861281,117.13497328292374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,188.0,2.0,48.0,35.429845591470894,117.23496563051019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189.0,2.0,49.0,35.417010560725146,117.3349255708161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190.0,2.0,50.0,35.40409153883454,117.43485290682257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191.0,2.0,51.0,35.39108856852961,117.53474744191683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,192.0,2.0,52.0,35.37800169281208,117.63460897989415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,193.0,2.0,53.0,35.36483095495458,117.73443732495996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194.0,2.0,54.0,35.351576398500484,117.83423228173179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,195.0,2.0,55.0,35.33823806726351,117.93399365524137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,196.0,2.0,56.0,35.324816005327506,118.03372125093655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197.0,2.0,57.0,35.3113102570462,118.1334148746833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,198.0,2.0,58.0,35.29772086704293,118.23307433276764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,199.0,2.0,59.0,35.28404788021025,118.33269943189768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,200.0,2.0,60.0,35.270291341709864,118.43228997920552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,201.0,2.0,61.0,35.256451296972116,118.5318457822491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,202.0,2.0,62.0,35.24252779169585,118.63136664901428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,203.0,2.0,63.0,35.22852087184815,118.73085238791658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204.0,2.0,64.0,35.214430583663905,118.83030280780319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,205.0,2.0,65.0,35.20025697364569,118.92971771795476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,206.0,2.0,66.0,35.18600008856337,119.02909692808733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
